lng,lat,mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
116.39,39.91,864547,5907,47,40,3,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
116.39,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.39,39.91,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
116.39,39.91,1081706,3564,48,61,6,0,true,false,0,false,"果腿儿鲜果切"
116.39,39.91,1683185,3252,45,38,5,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
116.39,39.91,590624,3102,46,38,4,15,false,false,0,false,"粤粥坊"
116.39,39.91,467897,3088,44,37,4,0,false,false,0,false,"聚湘来家常菜"
116.39,39.91,869477,2923,47,38,6,20,true,false,0,false,"凉皮先生（西单店）"
116.39,39.91,1084989,2687,46,43,3,0,true,false,0,false,"小火慢炖排骨米饭"
116.39,39.91,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
116.39,39.91,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.39,39.91,224027,2253,47,58,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.39,39.91,202314,2194,47,75,20,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
116.39,39.91,231062,2169,48,33,7,0,false,false,0,false,"恩泽源盐酥鸡&汉堡"
116.39,39.91,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
116.39,39.91,94487,2162,47,45,5,100,false,false,0,false,"孟福楼桂林米粉广东小吃"
116.39,39.91,97946,2074,48,49,7,20,true,false,0,false,"和合谷(西城区华威店)"
116.39,39.91,1923250,2036,47,30,5,15,true,false,0,false,"魏家凉皮（崇文门店）"
116.39,39.91,1391957,2015,47,57,15,0,false,false,0,false,"花果园（水果切）"
116.39,39.91,1170023,1992,48,102,8,0,true,false,0,false,"7cake榴莲千层蛋糕"
116.39,39.91,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
116.39,39.91,555787,1778,48,35,9,0,true,false,0,false,"北京麦当劳西单明珠餐厅"
116.4,39.91,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.4,39.91,864547,5907,47,40,3,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
116.4,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.4,39.91,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
116.4,39.91,590624,3102,46,38,3,15,false,false,0,false,"粤粥坊"
116.4,39.91,467897,3088,44,37,4,0,false,false,0,false,"聚湘来家常菜"
116.4,39.91,1084989,2687,46,43,3,0,true,false,0,false,"小火慢炖排骨米饭"
116.4,39.91,555817,2503,48,28,9,0,true,false,0,false,"北京麦当劳灯市口餐厅"
116.4,39.91,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
116.4,39.91,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
116.4,39.91,224027,2253,47,58,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
116.4,39.91,202314,2194,47,74,20,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
116.4,39.91,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
116.4,39.91,94487,2162,47,45,5,40,false,false,0,false,"孟福楼桂林米粉广东小吃"
116.4,39.91,1923250,2036,47,30,4,15,true,false,0,false,"魏家凉皮（崇文门店）"
116.4,39.91,1391957,2015,47,55,30,0,false,false,0,false,"花果园（水果切）"
116.4,39.91,1170023,1992,48,102,8,0,true,false,0,false,"7cake榴莲千层蛋糕"
116.4,39.91,179160,1817,48,82,20,98,true,false,0,false,"夹克的虾（小龙虾外卖）"
116.4,39.91,156761,1770,46,144,10,0,true,false,0,false,"味多美（蛋糕店）"
116.4,39.91,661517,1752,47,62,5,60,false,false,0,false,"榴芒来啦千层蛋糕"
116.4,39.91,1145657,1751,47,80,26,100,true,false,0,false,"村上一屋日料寿司"
116.4,39.91,1878603,1718,47,37,4,10,true,false,0,false,"米多面多（崇文门店）"
116.41000000000001,39.91,1304048,11850,42,40,7,15,false,false,0,false,"聚福居"
116.41000000000001,39.91,1002498,8115,48,35,4,15,true,false,0,false,"凉皮先生（东四店）"
116.41000000000001,39.91,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
116.41000000000001,39.91,864547,5907,47,40,5,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
116.41000000000001,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.41000000000001,39.91,585202,5760,41,47,4,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.41000000000001,39.91,201303,5476,46,42,5,20,true,false,0,true,"金百万美食MALL（恒基店）"
116.41000000000001,39.91,943862,5185,47,65,8,0,true,false,0,false,"老婆很芒"
116.41000000000001,39.91,2199481,5048,47,33,4,0,true,false,0,false,"凉皮生（广渠门店）"
116.41000000000001,39.91,778254,4989,47,37,3,15,true,false,0,false,"凉皮先生（东单店）"
116.41000000000001,39.91,960873,4900,45,35,4,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.41000000000001,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.41000000000001,39.91,609980,3976,46,33,5,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.41000000000001,39.91,735543,3849,45,37,4,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
116.41000000000001,39.91,1191717,3803,46,40,4,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.41000000000001,39.91,613230,3592,43,40,7,15,false,false,0,false,"鸿福饺子馆"
116.41000000000001,39.91,1122868,3567,45,37,6,20,false,false,0,true,"麻辣香锅（北京INN店）"
116.41000000000001,39.91,1081706,3564,48,60,8,0,true,false,0,false,"果腿儿鲜果切"
116.41000000000001,39.91,754810,3508,46,42,4,20,true,false,0,false,"熊三拌饭"
116.41000000000001,39.91,520880,3219,45,31,3,0,true,false,0,false,"张亮麻辣烫(新世界店)"
116.41000000000001,39.91,2042427,3120,47,38,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（朝阳门店）"
116.41000000000001,39.91,590624,3102,46,38,3,15,false,false,0,false,"粤粥坊"
116.41000000000001,39.91,467897,3088,44,37,5,0,false,false,0,false,"聚湘来家常菜"
116.41000000000001,39.91,244336,3083,44,33,6,20,false,false,0,true,"鑫泰源粥店（总店）"
116.42,39.91,1304048,11850,42,40,7,15,false,false,0,false,"聚福居"
116.42,39.91,871471,8712,46,37,4,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.42,39.91,1002498,8115,48,35,4,15,true,false,0,false,"凉皮先生（东四店）"
116.42,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.42,39.91,535608,5978,45,42,3,0,false,false,0,false,"东北特色砂锅米线"
116.42,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.42,39.91,585202,5760,41,47,3,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.42,39.91,201303,5476,46,38,5,20,true,false,0,true,"金百万美食MALL（恒基店）"
116.42,39.91,943862,5185,47,65,6,0,true,false,0,false,"老很芒"
116.42,39.91,787017,5121,46,40,4,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.42,39.91,2199481,5048,47,33,3,0,true,false,0,false,"凉皮先生（广渠门店）"
116.42,39.91,778254,4989,47,37,3,15,true,false,0,false,"凉皮先生（东单店）"
116.42,39.91,960873,4900,45,35,3,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.42,39.91,1978301,4602,43,36,5,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
116.42,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.42,39.91,609980,3976,46,33,4,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.42,39.91,735543,3849,45,37,3,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
116.42,39.91,1191717,3803,46,40,3,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.42,39.91,63976,3802,46,39,4,20,false,false,0,false,"桂林米粉"
116.42,39.91,613230,3592,43,40,7,15,false,false,0,false,"鸿福饺子馆"
116.42,39.91,1122868,3567,45,34,5,20,false,false,0,true,"麻辣香锅（北京INN店）"
116.42,39.91,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
116.42,39.91,754810,3508,46,42,3,20,true,false,0,false,"熊三拌饭"
116.42,39.91,353736,3479,44,39,4,20,true,false,0,false,"小火慢炖排骨米饭"
116.42,39.91,520880,3219,45,31,3,0,true,false,0,false,"张亮麻辣烫(新世界店)"
116.43,39.91,1304048,11850,42,40,7,15,false,false,0,false,"聚福居"
116.43,39.91,871471,8712,46,37,3,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.43,39.91,1002498,8115,48,35,4,15,true,false,0,false,"凉皮先生（东四店）"
116.43,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.43,39.91,535608,5978,45,42,3,0,false,false,0,false,"东北特色砂锅米线"
116.43,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.43,39.91,585202,5760,41,47,3,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.43,39.91,201303,5476,46,35,5,20,true,false,0,true,"金百万美食MALL（恒基店）"
116.43,39.91,1931950,5336,45,38,4,20,true,false,0,false,"饭传奇（东大桥店）"
116.43,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.43,39.91,787017,5121,46,40,3,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.43,39.91,2199481,5048,47,33,3,0,true,false,0,false,"凉皮先生（广渠门店）"
116.43,39.91,778254,4989,47,37,3,15,true,false,0,false,"凉皮先生（东单店）"
116.43,39.91,960873,4900,45,35,3,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.43,39.91,1978301,4602,43,36,5,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
116.43,39.91,1346001,4556,45,39,3,20,true,false,0,false,"张亮麻辣烫（永安里店）"
116.43,39.91,802438,4539,45,41,4,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.43,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.43,39.91,609980,3976,46,33,4,0,true,false,0,false,"张亮麻辣烫（崇文店）"
116.43,39.91,735543,3849,45,37,3,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
116.43,39.91,1191717,3803,46,40,3,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.43,39.91,63976,3802,46,39,3,20,false,false,0,false,"桂林米粉"
116.43,39.91,613230,3592,43,40,7,15,false,false,0,false,"鸿福饺子馆"
116.43,39.91,1122868,3567,45,30,5,20,false,false,0,true,"麻辣香锅（北京INN店）"
116.43,39.91,1081706,3564,48,60,6,0,true,false,0,false,"果腿儿鲜果切"
116.44,39.91,1304048,11850,42,40,7,15,false,false,0,false,"聚福居"
116.44,39.91,871471,8712,46,37,3,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.44,39.91,1002498,8115,48,35,4,15,true,false,0,false,"凉皮先生（东四店）"
116.44,39.91,1884456,7647,46,39,13,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.44,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.44,39.91,535608,5978,45,42,3,0,false,false,0,false,"东北特色砂锅米线"
116.44,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.44,39.91,585202,5760,41,47,3,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.44,39.91,201303,5476,46,39,5,20,true,false,0,true,"金百万美食MALL（恒基店）"
116.44,39.91,1931950,5336,45,38,3,20,true,false,0,false,"馍饭传奇（东大桥店）"
116.44,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.44,39.91,787017,5121,46,40,3,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.44,39.91,778254,4989,47,37,3,15,true,false,0,false,"凉皮先生（东单店）"
116.44,39.91,960873,4900,45,35,3,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.44,39.91,1978301,4602,43,36,4,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
116.44,39.91,1346001,4556,45,39,3,20,true,false,0,false,"张亮麻辣烫（永安里店）"
116.44,39.91,802438,4539,45,41,3,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.44,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.44,39.91,188415,3864,45,39,3,20,false,false,0,false,"娄记烤肉拌饭（团结湖旗舰店）"
116.44,39.91,735543,3849,45,37,3,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
116.44,39.91,1191717,3803,46,40,3,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.44,39.91,63976,3802,46,39,3,20,false,false,0,false,"桂林米粉"
116.44,39.91,449519,3656,46,38,4,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.44,39.91,613230,3592,43,40,7,15,false,false,0,false,"鸿福饺子馆"
116.44,39.91,1122868,3567,45,32,5,20,false,false,0,true,"麻辣香锅（北京INN店）"
116.45,39.91,1304048,11850,42,40,7,15,false,false,0,false,"聚福居"
116.45,39.91,871471,8712,46,37,3,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.45,39.91,1884456,7647,46,39,11,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.45,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.45,39.91,535608,5978,45,42,3,0,false,false,0,false,"东北特色砂锅米线"
116.45,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.45,39.91,585202,5760,41,47,3,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.45,39.91,201303,5476,46,42,6,20,true,false,0,true,"金百万美食MALL（恒基店）"
116.45,39.91,1931950,5336,45,38,3,20,true,false,0,false,"馍饭传奇（东大桥店）"
116.45,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.45,39.91,787017,5121,46,40,3,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.45,39.91,778254,4989,47,37,4,15,true,false,0,false,"凉皮先生（东单店）"
116.45,39.91,960873,4900,45,35,3,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.45,39.91,1978301,4602,43,36,4,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
116.45,39.91,1346001,4556,45,39,3,20,true,false,0,false,"张亮麻辣烫（永安里店）"
116.45,39.91,802438,4539,45,41,3,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.45,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.45,39.91,188415,3864,45,39,3,20,false,false,0,false,"娄记烤肉拌饭（团结湖旗舰店）"
116.45,39.91,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.45,39.91,594586,3837,48,41,6,20,true,false,0,true,"紫光园（团结湖店）"
116.45,39.91,125105,3811,46,35,5,22,false,false,0,false,"吾饭"
116.45,39.91,1191717,3803,46,40,3,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.45,39.91,63976,3802,46,39,3,20,false,false,0,false,"桂林米粉"
116.45,39.91,171906,3770,46,44,6,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.45,39.91,449519,3656,46,38,3,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.46000000000001,39.91,871471,8712,46,37,3,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.46000000000001,39.91,1884456,7647,46,39,9,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.46000000000001,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.46000000000001,39.91,535608,5978,45,42,3,0,false,false,0,false,"东北特色砂锅米线"
116.46000000000001,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.46000000000001,39.91,585202,5760,41,47,4,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
116.46000000000001,39.91,1931950,5336,45,38,3,20,true,false,0,false,"馍饭传奇（东大桥店）"
116.46000000000001,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.46000000000001,39.91,787017,5121,46,40,3,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.46000000000001,39.91,709943,5085,46,39,3,20,false,false,0,false,"张亮麻辣烫（家乐福店）"
116.46000000000001,39.91,778254,4989,47,37,5,15,true,false,0,false,"凉皮先生（东单店）"
116.46000000000001,39.91,960873,4900,45,35,4,0,true,false,0,false,"张亮麻辣烫（广渠门店）"
116.46000000000001,39.91,251256,4797,46,39,3,20,false,false,0,false,"杨国福麻辣烫（soho现代城店）"
116.46000000000001,39.91,1978301,4602,43,36,5,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
116.46000000000001,39.91,1346001,4556,45,39,3,20,true,false,0,false,"张亮麻辣烫（永安里店）"
116.46000000000001,39.91,802438,4539,45,41,3,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.46000000000001,39.91,453773,4475,45,48,3,30,true,false,0,false,"德克士(北京站店)"
116.46000000000001,39.91,188415,3864,45,39,3,20,false,false,0,false,"娄记烤肉拌饭（团结湖旗舰店）"
116.46000000000001,39.91,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.46000000000001,39.91,594586,3837,48,37,5,20,true,false,0,true,"紫光园（团结湖店）"
116.46000000000001,39.91,125105,3811,46,35,5,22,false,false,0,false,"吾饭"
116.46000000000001,39.91,1191717,3803,46,40,4,15,true,false,0,false,"凉皮先生（朝阳门店）"
116.46000000000001,39.91,63976,3802,46,39,3,20,false,false,0,false,"桂林米粉"
116.46000000000001,39.91,171906,3770,46,41,5,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.46000000000001,39.91,449519,3656,46,38,3,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.47,39.91,1264461,10012,44,42,9,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
116.47,39.91,871471,8712,46,37,3,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.47,39.91,1884456,7647,46,39,7,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.47,39.91,524451,6871,43,52,5,15,false,false,0,false,"十一家"
116.47,39.91,293061,6597,47,30,5,15,true,false,0,false,"魏家凉皮(八里庄店)"
116.47,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.47,39.91,535608,5978,45,42,4,0,false,false,0,false,"东北特色砂锅米线"
116.47,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.47,39.91,1931950,5336,45,38,3,20,true,false,0,false,"馍饭传奇（东大桥店）"
116.47,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.47,39.91,787017,5121,46,40,3,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.47,39.91,709943,5085,46,39,3,20,false,false,0,false,"张亮麻辣烫（家乐福店）"
116.47,39.91,251256,4797,46,39,3,20,false,false,0,false,"杨国福麻辣烫（soho现代城店）"
116.47,39.91,1346001,4556,45,39,3,20,true,false,0,false,"张亮麻辣烫（永安里店）"
116.47,39.91,802438,4539,45,41,3,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.47,39.91,1687751,4238,47,40,4,0,false,false,0,false,"骨头记排骨米饭套餐"
116.47,39.91,273977,4006,47,36,4,15,true,false,0,false,"焦耳·川式快餐（住邦2000店）"
116.47,39.91,188415,3864,45,39,3,20,false,false,0,false,"娄记烤肉拌饭（团结湖旗舰店）"
116.47,39.91,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.47,39.91,594586,3837,48,35,5,20,true,false,0,true,"紫光园（团结湖店）"
116.47,39.91,63976,3802,46,39,4,20,false,false,0,false,"桂林米粉"
116.47,39.91,171906,3770,46,35,5,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.47,39.91,449519,3656,46,38,3,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.47,39.91,613230,3592,43,40,9,15,false,false,0,false,"鸿福饺子馆"
116.47,39.91,1204963,3573,45,38,4,20,true,false,0,false,"爱尚排骨饭（慈云寺店）"
116.48,39.91,1264461,10012,44,42,7,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
116.48,39.91,871471,8712,46,37,4,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.48,39.91,1884456,7647,46,39,5,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.48,39.91,524451,6871,43,52,5,15,false,false,0,false,"十一家"
116.48,39.91,293061,6597,47,30,4,15,true,false,0,false,"魏家凉皮(八里庄店)"
116.48,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.48,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.48,39.91,609182,5329,43,36,4,20,false,false,0,false,"好粥道"
116.48,39.91,943862,5185,47,65,6,0,true,false,0,false,"老婆很芒"
116.48,39.91,787017,5121,46,40,4,15,true,false,0,false,"大东北烤肉拌饭（国贸店）"
116.48,39.91,251256,4797,46,39,3,20,false,false,0,false,"杨国福麻辣烫（soho现代城店）"
116.48,39.91,802438,4539,45,41,4,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.48,39.91,1687751,4238,47,40,4,0,false,false,0,false,"骨头记排骨米饭套餐"
116.48,39.91,273977,4006,47,36,3,15,true,false,0,false,"焦耳·川式快餐（住邦2000店）"
116.48,39.91,188415,3864,45,39,3,20,false,false,0,false,"娄记烤肉拌饭（团结湖旗舰店）"
116.48,39.91,804527,3850,46,65,5,30,false,false,0,false,"粤港"
116.48,39.91,594586,3837,48,39,6,20,true,false,0,true,"紫光园（团结湖店）"
116.48,39.91,171906,3770,46,34,5,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.48,39.91,449519,3656,46,38,3,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.48,39.91,1204963,3573,45,38,3,20,true,false,0,false,"爱尚排骨饭（慈云寺店）"
116.48,39.91,550629,3567,47,39,3,20,false,false,0,false,"云南过桥米线"
116.48,39.91,2248916,3566,47,30,5,20,true,false,0,true,"港式铁板炒饭（国贸店）"
116.48,39.91,1081706,3564,48,57,6,20,true,false,0,false,"果腿儿鲜果切"
116.48,39.91,293231,3247,47,30,5,15,true,false,0,false,"魏家凉皮(平乐园店)"
116.49000000000001,39.91,1264461,10012,44,42,5,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
116.49000000000001,39.91,871471,8712,46,37,5,20,false,false,0,false,"张姐烤肉脆皮鸡饭"
116.49000000000001,39.91,1884456,7647,46,39,5,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.49000000000001,39.91,524451,6871,43,52,5,15,false,false,0,false,"十一家"
116.49000000000001,39.91,293061,6597,47,30,4,15,true,false,0,false,"魏家凉皮(八里庄店)"
116.49000000000001,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.49000000000001,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.49000000000001,39.91,609182,5329,43,36,3,20,false,false,0,false,"好粥道"
116.49000000000001,39.91,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
116.49000000000001,39.91,251256,4797,46,39,3,20,false,false,0,false,"杨国福麻辣烫（soho现代城店）"
116.49000000000001,39.91,802438,4539,45,41,5,15,false,false,0,false,"到底米线（到底小腰烧烤）"
116.49000000000001,39.91,1687751,4238,47,40,3,0,false,false,0,false,"骨头记排骨米饭套餐"
116.49000000000001,39.91,273977,4006,47,36,3,15,true,false,0,false,"焦耳·川式快餐（住邦2000店）"
116.49000000000001,39.91,171906,3770,46,37,5,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.49000000000001,39.91,449519,3656,46,38,4,25,true,false,0,false,"杨国福麻辣烫（天之骄子）"
116.49000000000001,39.91,1204963,3573,45,38,3,20,true,false,0,false,"爱尚排骨饭（慈云寺店）"
116.49000000000001,39.91,550629,3567,47,39,3,20,false,false,0,false,"云南过桥米线"
116.49000000000001,39.91,2248916,3566,47,30,5,20,true,false,0,true,"港式铁板炒饭（国贸店）"
116.49000000000001,39.91,1081706,3564,48,57,6,20,true,false,0,false,"果腿儿鲜果切"
116.49000000000001,39.91,576642,3493,47,30,5,20,true,false,0,true,"眉州小吃（朝阳北路店）"
116.49000000000001,39.91,1019789,3378,47,35,3,20,true,false,0,false,"凉皮先生（高碑店店）"
116.49000000000001,39.91,562937,3168,47,37,5,20,true,false,0,false,"曲家饺子（慈云寺店）"
116.49000000000001,39.91,1120348,3158,47,38,3,20,true,false,0,false,"凉皮先生（慈云寺店）"
116.49000000000001,39.91,616336,3049,47,34,4,15,false,false,0,false,"张亮麻辣烫（甘露园店）"
116.5,39.91,1264461,10012,44,42,4,15,false,false,0,false,"黄焖鸡米饭排骨米饭"
116.5,39.91,1884456,7647,46,39,4,20,true,false,0,false,"大东北黄焖鸡vs烤肉拌饭（石佛营店）"
116.5,39.91,524451,6871,43,52,5,15,false,false,0,false,"十一家"
116.5,39.91,293061,6597,47,30,4,15,true,false,0,false,"魏家凉皮(八里庄店)"
116.5,39.91,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
116.5,39.91,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
116.5,39.91,609182,5329,43,36,3,20,false,false,0,false,"好粥道"
116.5,39.91,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
116.5,39.91,251256,4797,46,39,3,20,false,false,0,false,"杨国福麻辣烫（soho现代店）"
116.5,39.91,394131,4601,47,35,5,15,true,false,0,false,"张亮麻辣烫"
116.5,39.91,1687751,4238,47,40,3,0,false,false,0,false,"骨头记排骨米饭套餐"
116.5,39.91,273977,4006,47,36,3,15,true,false,0,false,"焦耳·川式快餐（住邦2000店）"
116.5,39.91,171906,3770,46,52,6,20,true,false,0,true,"大鸭梨烤鸭(红庙店)"
116.5,39.91,1204963,3573,45,38,3,20,true,false,0,false,"爱尚排骨饭（慈云寺店）"
116.5,39.91,1081706,3564,48,57,6,20,true,false,0,false,"果腿儿鲜果切"
116.5,39.91,576642,3493,47,39,5,20,true,false,0,true,"眉州小吃（朝阳北路店）"
116.5,39.91,1019789,3378,47,35,3,20,true,false,0,false,"凉皮先生（高碑店店）"
116.5,39.91,562937,3168,47,37,5,20,true,false,0,false,"曲家饺子（慈云寺店）"
116.5,39.91,1120348,3158,47,38,3,20,true,false,0,false,"凉皮先生（慈云寺店）"
116.5,39.91,616336,3049,47,34,3,15,false,false,0,false,"张亮麻辣烫（甘露园店）"
116.5,39.91,1107516,2922,47,36,3,20,false,false,0,false,"张姐烤肉拌饭（慈云寺店）"
116.5,39.91,571738,2905,44,48,6,20,false,false,0,false,"阿满家常菜"
116.5,39.91,103151,2902,45,48,7,25,true,false,0,false,"张亮麻辣烫（慈云寺店）"
116.5,39.91,1435005,2894,46,34,3,20,true,false,0,false,"馍饭传奇（慈云寺店）"
